"age","sex","category","population"
97,"Naiset","v2024",9
98,"Naiset","v1990",3
98,"Naiset","v2010",4
98,"Naiset","v2024",7
99,"Naiset","v1990",0
99,"Naiset","v2010",3
99,"Naiset","v2024",3
100,"Naiset","v1990",2
100,"Naiset","v2010",1
100,"Naiset","v2024",5
